-1.068816,-0.430402,-0.159431,-0.442573,2,7
-0.863723,-1.284338,-0.159431,-0.442573,2,8
-3.342712,-0.789969,-0.159431,-0.442573,2,9
-1.551073,-0.663091,-0.159431,-0.442573,2,10
-1.701231,0.389126,-0.159431,-0.442573,2,11
1.293509,1.233576,-0.159431,-0.442573,2,12
0.025394,-0.279406,-0.159431,-0.442573,2,13
-1.479456,-0.302565,-0.159431,-0.442573,2,14
1.825191,1.103128,-0.159431,-0.442573,2,15
-1.176582,-1.280657,-0.159431,-0.442573,2,16
-0.189768,-0.234865,-0.159431,-0.442573,2,17
-0.338188,-0.724624,-0.159431,-0.442573,2,18
3.065049,0.802541,-0.159431,-0.442573,2,19
0.791866,0.04836,-0.159431,-0.442573,2,20
-0.867193,-0.987356,-0.159431,-0.442573,2,21
0.225186,0.183785,-0.159431,-0.442573,2,22
-3.122102,-1.753172,-0.159431,-0.442573,2,23
-2.460535,0.576143,-0.159431,-0.442573,2,24
0.659889,1.628845,-0.159431,-0.442573,2,25
-1.987635,0.886034,-0.159431,-0.442573,2,26
1.713813,0.896876,-0.159431,-0.442573,2,27
-0.623214,-0.794163,-0.159431,-0.442573,2,28
1.536202,0.405464,-0.159431,-0.442573,2,29
-1.257314,0.036652,-0.159431,-0.442573,2,30
-1.764593,-0.365001,-0.159431,-0.442573,2,31
0.372689,1.247069,-0.159431,-0.442573,2,32
1.945993,1.842517,-0.159431,-0.442573,2,33
1.20007,1.029626,-0.159431,-0.442573,2,34
-1.232882,-0.740438,-0.159431,-0.442573,2,35
-2.84026,-1.274636,-0.159431,-0.442573,2,36
-1.199336,-0.874825,-0.159431,-0.442573,2,37
0.541582,0.646197,-0.159431,-0.442573,2,38
0.5456,0.423603,-0.159431,-0.442573,2,39
-0.818879,-0.500178,-0.159431,-0.442573,2,40
0.293225,-0.256292,-0.159431,-0.442573,2,41
-1.208487,-1.131777,-0.159431,-0.442573,2,42
-1.409738,0.238859,-0.159431,-0.442573,2,43
-0.579896,1.220699,-0.159431,-0.442573,2,44
-2.164476,-0.95004,-0.159431,-0.442573,2,45
-2.29717,-0.039743,-0.159431,-0.442573,2,46
-2.012996,-1.353828,-0.159431,-0.442573,2,47
-0.17653,0.593644,-0.159431,-0.442573,2,48
-0.08322,-0.195537,-0.159431,-0.442573,2,49
-2.872018,-1.162023,-0.159431,-0.442573,2,50
-1.723227,-0.613732,-1.049344,0.800466,3,1
-1.614248,-1.4889,-1.049344,0.800466,3,2
-1.145678,-0.27113,-1.049344,0.800466,3,3
-0.618229,-0.109297,-1.049344,0.800466,3,4
-0.235721,-0.033172,-1.049344,0.800466,3,5
-1.227129,-0.328487,-1.049344,0.800466,3,6
0.39928,1.411473,-1.049344,0.800466,3,7
1.047662,0.804735,-1.049344,0.800466,3,8
-1.804954,-1.154251,-1.049344,0.800466,3,9
-1.383593,0.178961,-1.049344,0.800466,3,10
-1.645177,-0.680848,-1.049344,0.800466,3,11
-0.242793,-0.098913,-1.049344,0.800466,3,12
-0.254579,0.586797,-1.049344,0.800466,3,13
1.426502,1.158391,-1.049344,0.800466,3,14
-0.530126,0.072954,-1.049344,0.800466,3,15
-1.412148,0.670817,-1.049344,0.800466,3,16
-1.910773,-2.253385,-1.049344,0.800466,3,17
-2.016791,-0.282956,-1.049344,0.800466,3,18
0.838722,0.29054,-1.049344,0.800466,3,19
0.47176,0.654147,-1.049344,0.800466,3,20
-0.730733,-0.086102,-1.049344,0.800466,3,21
-1.769036,-1.671566,-1.049344,0.800466,3,22
0.660492,2.220909,-1.049344,0.800466,3,23
0.569603,-0.08091,-1.049344,0.800466,3,24
-1.134925,-0.405355,-1.049344,0.800466,3,25
1.498617,1.558324,-1.049344,0.800466,3,26
-1.961935,-0.493072,-1.049344,0.800466,3,27
0.005502,1.318678,-1.049344,0.800466,3,28
-1.588634,-1.907773,-1.049344,0.800466,3,29
0.306843,1.100428,-1.049344,0.800466,3,30
0.726197,-0.439179,-1.049344,0.800466,3,31
-0.213775,0.772363,-1.049344,0.800466,3,32
-2.015638,-0.594197,-1.049344,0.800466,3,33
-2.706432,-0.817116,-1.049344,0.800466,3,34
-1.235556,-1.068233,-1.049344,0.800466,3,35
-2.08705,0.087454,-1.049344,0.800466,3,36
-0.128571,-1.315193,-1.049344,0.800466,3,37
-0.717219,0.820511,-1.049344,0.800466,3,38
1.08997,-0.357186,-1.049344,0.800466,3,39
-0.506989,-0.902088,-1.049344,0.800466,3,40
0.379575,-0.124986,-1.049344,0.800466,3,41
-0.949635,1.670558,-1.049344,0.800466,3,42
-1.565332,-1.611202,-1.049344,0.800466,3,43
1.566927,0.610101,-1.049344,0.800466,3,44
-1.172712,-0.494226,-1.049344,0.800466,3,45
-0.926616,-0.906645,-1.049344,0.800466,3,46
0.033297,1.13389,-1.049344,0.800466,3,47
-1.771906,0.058628,-1.049344,0.800466,3,48
-2.078172,0.119831,-1.049344,0.800466,3,49
-0.95975,-0.375424,-1.049344,0.800466,3,50
0.147177,0.454715,-0.301351,2.255671,4,1
-0.935465,1.015954,-0.301351,2.255671,4,2
-0.554685,0.083964,-0.301351,2.255671,4,3
-0.563789,-0.037747,-0.301351,2.255671,4,4
-0.773192,-0.061778,-0.301351,2.255671,4,5
0.557531,-1.100265,-0.301351,2.255671,4,6
0.433463,-0.949405,-0.301351,2.255671,4,7
-0.13121,0.415962,-0.301351,2.255671,4,8
-1.046853,-0.372137,-0.301351,2.255671,4,9
1.697829,0.36941,-0.301351,2.255671,4,10
-0.242943,-0.651387,-0.301351,2.255671,4,11
-0.331515,-1.078868,-0.301351,2.255671,4,12
-0.929106,0.931504,-0.301351,2.255671,4,13
0.119784,0.934355,-0.301351,2.255671,4,14
-1.092608,-1.875492,-0.301351,2.255671,4,15
-0.118152,-0.096704,-0.301351,2.255671,4,16
1.177838,0.792465,-0.301351,2.255671,4,17
-0.815978,0.385375,-0.301351,2.255671,4,18
-0.596211,-1.672381,-0.301351,2.255671,4,19
-0.091453,-2.064195,-0.301351,2.255671,4,20
0.863347,-0.621091,-0.301351,2.255671,4,21
0.282514,3.446497,-0.301351,2.255671,4,22
-1.085026,2.071203,-0.301351,2.255671,4,23
0.055093,0.182144,-0.301351,2.255671,4,24
0.531442,0.487411,-0.301351,2.255671,4,25
0.329391,0.148607,-0.301351,2.255671,4,26
-0.353486,-1.391851,-0.301351,2.255671,4,27
0.869856,0.982913,-0.301351,2.255671,4,28
-0.509249,-0.547826,-0.301351,2.255671,4,29
0.507524,-0.00085,-0.301351,2.255671,4,30
1.004109,2.081771,-0.301351,2.255671,4,31
-0.817236,-0.417892,-0.301351,2.255671,4,32
-0.137546,0.705399,-0.301351,2.255671,4,33
-0.830508,2.288489,-0.301351,2.255671,4,34
-0.003386,-1.086122,-0.301351,2.255671,4,35
-1.02203,-0.493317,-0.301351,2.255671,4,36
0.779298,0.052595,-0.301351,2.255671,4,37
0.550538,-0.505904,-0.301351,2.255671,4,38
0.365382,0.670369,-0.301351,2.255671,4,39
0.418865,0.217547,-0.301351,2.255671,4,40
-1.047618,1.365128,-0.301351,2.255671,4,41
0.483054,-0.560839,-0.301351,2.255671,4,42
0.559433,0.472844,-0.301351,2.255671,4,43
-1.120354,0.064691,-0.301351,2.255671,4,44
0.570885,1.54597,-0.301351,2.255671,4,45
1.484409,0.27878,-0.301351,2.255671,4,46
0.133876,-2.859211,-0.301351,2.255671,4,47
-0.756175,0.032201,-0.301351,2.255671,4,48
-0.240969,1.533717,-0.301351,2.255671,4,49
0.54902,-0.396579,-0.301351,2.255671,4,50
0.111529,0.429305,1.429987,1.19895,5,1
1.757013,0.908804,1.429987,1.19895,5,2
2.191937,0.094411,1.429987,1.19895,5,3
7.523799,2.194374,1.429987,1.19895,5,4
1.783293,-0.204888,1.429987,1.19895,5,5
-2.009188,-0.882813,1.429987,1.19895,5,6
-6.496394,-2.368677,1.429987,1.19895,5,7
-4.525243,-0.106392,1.429987,1.19895,5,8
-3.980821,0.082065,1.429987,1.19895,5,9
2.767343,0.885455,1.429987,1.19895,5,10
2.831801,0.617666,1.429987,1.19895,5,11
3.082952,0.895694,1.429987,1.19895,5,12
-1.087884,-0.593187,1.429987,1.19895,5,13
-1.238521,-0.895769,1.429987,1.19895,5,14
-0.650538,0.201967,1.429987,1.19895,5,15
-2.214371,-0.868885,1.429987,1.19895,5,16
-2.814331,-0.807199,1.429987,1.19895,5,17
3.803187,1.440391,1.429987,1.19895,5,18
-1.414066,-0.281339,1.429987,1.19895,5,19
3.531565,1.786939,1.429987,1.19895,5,20
2.689071,0.537403,1.429987,1.19895,5,21
1.647358,-0.622932,1.429987,1.19895,5,22
-3.185128,-0.731406,1.429987,1.19895,5,23
-1.480741,0.109579,1.429987,1.19895,5,24
0.511103,0.815045,1.429987,1.19895,5,25
-3.363166,-1.688898,1.429987,1.19895,5,26
-1.335366,-0.417216,1.429987,1.19895,5,27
0.787917,0.140666,1.429987,1.19895,5,28
4.21605,2.15199,1.429987,1.19895,5,29
0.083179,-0.510646,1.429987,1.19895,5,30
-4.80995,-1.394331,1.429987,1.19895,5,31
-1.141442,-0.530579,1.429987,1.19895,5,32
0.227274,-0.427508,1.429987,1.19895,5,33
-0.539305,-0.310125,1.429987,1.19895,5,34
0.544141,-0.289249,1.429987,1.19895,5,35
3.510924,1.4947,1.429987,1.19895,5,36
3.241221,0.551246,1.429987,1.19895,5,37
3.543049,0.583457,1.429987,1.19895,5,38
-2.45281,-1.4313,1.429987,1.19895,5,39
-2.687033,-0.945959,1.429987,1.19895,5,40
-4.191585,-1.08685,1.429987,1.19895,5,41
1.198977,1.063304,1.429987,1.19895,5,42
-1.228148,-0.740942,1.429987,1.19895,5,43
2.850073,1.362621,1.429987,1.19895,5,44
-0.595283,-0.371964,1.429987,1.19895,5,45
3.522302,1.668237,1.429987,1.19895,5,46
-1.233437,-1.743464,1.429987,1.19895,5,47
-4.398889,-1.338428,1.429987,1.19895,5,48
-0.968468,-0.167475,1.429987,1.19895,5,49
0.348495,0.098508,1.429987,1.19895,5,50
-7.377739,-2.526,-1.020826,1.03457,6,1
-0.6031,1.120696,-1.020826,1.03457,6,2
-0.206275,0.283664,-1.020826,1.03457,6,3
0.944503,0.433235,-1.020826,1.03457,6,4
-4.15199,-1.59917,-1.020826,1.03457,6,5
-1.755631,-0.407664,-1.020826,1.03457,6,6
-2.630601,-0.600384,-1.020826,1.03457,6,7
1.510054,1.582345,-1.020826,1.03457,6,8
1.569217,0.446962,-1.020826,1.03457,6,9
-1.10359,-0.0376,-1.020826,1.03457,6,10
-1.704423,0.227628,-1.020826,1.03457,6,11
-2.170475,-0.842261,-1.020826,1.03457,6,12
-4.436566,-1.109031,-1.020826,1.03457,6,13
-3.491513,-0.768863,-1.020826,1.03457,6,14
1.089201,0.4867,-1.020826,1.03457,6,15
-2.143832,-0.393573,-1.020826,1.03457,6,16
-1.914513,-0.04203,-1.020826,1.03457,6,17
1.001917,0.551337,-1.020826,1.03457,6,18
-4.4848,-0.986385,-1.020826,1.03457,6,19
-2.865691,-0.046752,-1.020826,1.03457,6,20
-0.855557,-0.321614,-1.020826,1.03457,6,21
-1.588616,-0.272934,-1.020826,1.03457,6,22
1.858592,1.514123,-1.020826,1.03457,6,23
0.240257,0.145287,-1.020826,1.03457,6,24
1.421914,0.430987,-1.020826,1.03457,6,25
-4.781524,-2.142269,-1.020826,1.03457,6,26
-2.964415,-0.211175,-1.020826,1.03457,6,27
1.776534,1.278644,-1.020826,1.03457,6,28
-1.77902,-0.065434,-1.020826,1.03457,6,29
1.185654,0.548972,-1.020826,1.03457,6,30
-1.068509,0.004458,-1.020826,1.03457,6,31
-2.740235,-0.321924,-1.020826,1.03457,6,32
2.775032,0.704843,-1.020826,1.03457,6,33
3.419149,1.691702,-1.020826,1.03457,6,34
1.509932,1.077797,-1.020826,1.03457,6,35
3.206631,1.229344,-1.020826,1.03457,6,36
-3.632177,-2.016359,-1.020826,1.03457,6,37
-1.517824,0.11416,-1.020826,1.03457,6,38
0.973101,0.917803,-1.020826,1.03457,6,39
2.875209,1.148863,-1.020826,1.03457,6,40
2.602762,0.509909,-1.020826,1.03457,6,41
0.29361,-0.067143,-1.020826,1.03457,6,42
2.28039,0.837304,-1.020826,1.03457,6,43
5.404577,1.966392,-1.020826,1.03457,6,44
1.06668,0.235176,-1.020826,1.03457,6,45
3.930472,0.966594,-1.020826,1.03457,6,46
-1.941506,-0.284416,-1.020826,1.03457,6,47
-0.414851,0.834275,-1.020826,1.03457,6,48
2.328149,1.656925,-1.020826,1.03457,6,49
-0.084703,0.315915,-1.020826,1.03457,6,50
1.073704,0.239685,0.720895,0.622429,7,1
-2.586455,-0.709425,0.720895,0.622429,7,2
-2.005827,0.763924,0.720895,0.622429,7,3
2.177457,0.852487,0.720895,0.622429,7,4
-1.218443,0.008577,0.720895,0.622429,7,5
-0.69684,-0.293812,0.720895,0.622429,7,6
-2.075496,-0.725756,0.720895,0.622429,7,7
1.064167,1.201611,0.720895,0.622429,7,8
1.786557,0.819383,0.720895,0.622429,7,9
4.561317,0.684197,0.720895,0.622429,7,10
2.41675,0.418501,0.720895,0.622429,7,11
1.370646,-0.229704,0.720895,0.622429,7,12
3.239943,0.482323,0.720895,0.622429,7,13
1.507207,0.375932,0.720895,0.622429,7,14
2.927774,1.10836,0.720895,0.622429,7,15
0.916049,-0.336784,0.720895,0.622429,7,16
0.76502,-0.663005,0.720895,0.622429,7,17
-0.280031,-0.263749,0.720895,0.622429,7,18
3.712228,0.693839,0.720895,0.622429,7,19
2.735795,1.072019,0.720895,0.622429,7,20
2.040734,-0.10186,0.720895,0.622429,7,21
1.124606,-0.291701,0.720895,0.622429,7,22
2.419871,0.852792,0.720895,0.622429,7,23
2.832342,0.751317,0.720895,0.622429,7,24
1.793195,0.281399,0.720895,0.622429,7,25
-0.784247,-0.595593,0.720895,0.622429,7,26
-0.521983,0.123473,0.720895,0.622429,7,27
0.139856,0.870248,0.720895,0.622429,7,28
2.509018,0.55667,0.720895,0.622429,7,29
3.515876,-0.777512,0.720895,0.622429,7,30
3.109608,0.459339,0.720895,0.622429,7,31
4.067684,1.130462,0.720895,0.622429,7,32
2.024249,0.762238,0.720895,0.622429,7,33
-0.374161,-1.306561,0.720895,0.622429,7,34
2.221047,0.742468,0.720895,0.622429,7,35
-0.219154,-1.487321,0.720895,0.622429,7,36
3.333636,0.928594,0.720895,0.622429,7,37
1.37856,-0.681286,0.720895,0.622429,7,38
0.817958,-0.996496,0.720895,0.622429,7,39
2.263748,0.202237,0.720895,0.622429,7,40
2.419334,0.116181,0.720895,0.622429,7,41
-3.940477,-1.48542,0.720895,0.622429,7,42
0.274551,-0.255699,0.720895,0.622429,7,43
3.502128,0.266965,0.720895,0.622429,7,44
2.235102,-0.5627,0.720895,0.622429,7,45
1.824596,0.301191,0.720895,0.622429,7,46
0.962983,0.514515,0.720895,0.622429,7,47
-0.872322,-0.911769,0.720895,0.622429,7,48
1.887355,1.008148,0.720895,0.622429,7,49
3.942376,0.191562,0.720895,0.622429,7,50
2.416891,-0.208405,-0.40555,-0.35784,8,1
0.301123,0.165222,-0.40555,-0.35784,8,2
1.573835,-2.80173,-0.40555,-0.35784,8,3
-0.192994,3.610235,-0.40555,-0.35784,8,4
0.256294,-0.703703,-0.40555,-0.35784,8,5
1.698977,0.507225,-0.40555,-0.35784,8,6
0.448986,1.552162,-0.40555,-0.35784,8,7
0.604382,-0.163234,-0.40555,-0.35784,8,8
0.200183,-0.379247,-0.40555,-0.35784,8,9
0.854681,0.00899,-0.40555,-0.35784,8,10
-0.008957,0.173681,-0.40555,-0.35784,8,11
-0.207935,-0.344655,-0.40555,-0.35784,8,12
0.153223,-0.18884,-0.40555,-0.35784,8,13
0.814781,-1.662105,-0.40555,-0.35784,8,14
2.23381,0.069442,-0.40555,-0.35784,8,15
1.573409,-1.436553,-0.40555,-0.35784,8,16
1.809022,-0.602708,-0.40555,-0.35784,8,17
0.012016,2.021717,-0.40555,-0.35784,8,18
-0.735353,-0.061524,-0.40555,-0.35784,8,19
0.2699,-0.870929,-0.40555,-0.35784,8,20
0.89397,0.185789,-0.40555,-0.35784,8,21
1.613191,-0.821388,-0.40555,-0.35784,8,22
1.551711,-0.72903,-0.40555,-0.35784,8,23
0.958813,-0.02143,-0.40555,-0.35784,8,24
1.230378,1.303416,-0.40555,-0.35784,8,25
0.319931,1.209296,-0.40555,-0.35784,8,26
2.581504,-0.980563,-0.40555,-0.35784,8,27
0.143954,1.524188,-0.40555,-0.35784,8,28
1.825053,0.154248,-0.40555,-0.35784,8,29
2.174324,-0.341462,-0.40555,-0.35784,8,30
1.148665,-0.294858,-0.40555,-0.35784,8,31
1.034502,1.658475,-0.40555,-0.35784,8,32
0.081912,-0.515925,-0.40555,-0.35784,8,33
0.122432,-0.099755,-0.40555,-0.35784,8,34
0.70953,0.741787,-0.40555,-0.35784,8,35
1.02547,-0.965081,-0.40555,-0.35784,8,36
1.403873,-0.116567,-0.40555,-0.35784,8,37
1.91678,-0.713094,-0.40555,-0.35784,8,38
1.194928,-0.612932,-0.40555,-0.35784,8,39
0.657038,-0.368031,-0.40555,-0.35784,8,40
1.249058,-0.033998,-0.40555,-0.35784,8,41
1.986371,-0.692418,-0.40555,-0.35784,8,42
2.371094,-1.061914,-0.40555,-0.35784,8,43
2.389566,0.173827,-0.40555,-0.35784,8,44
2.183841,-3.022941,-0.40555,-0.35784,8,45
-1.952526,-0.053905,-0.40555,-0.35784,8,46
0.437221,0.006989,-0.40555,-0.35784,8,47
1.176662,0.551052,-0.40555,-0.35784,8,48
1.154349,0.702354,-0.40555,-0.35784,8,49
-0.671016,0.498019,-0.40555,-0.35784,8,50
6.487981,1.226134,1.828699,0.068002,9,1
2.402952,-0.146289,1.828699,0.068002,9,2
-0.121597,-0.699168,1.828699,0.068002,9,3
0.037226,-0.771247,1.828699,0.068002,9,4
0.444888,0.547,1.828699,0.068002,9,5
-3.103124,-1.319733,1.828699,0.068002,9,6
0.274812,0.064509,1.828699,0.068002,9,7
-0.100735,-0.877115,1.828699,0.068002,9,8
0.878254,-0.890922,1.828699,0.068002,9,9
3.233144,1.875867,1.828699,0.068002,9,10
4.884578,0.316899,1.828699,0.068002,9,11
1.836331,0.638003,1.828699,0.068002,9,12
3.050953,-0.179635,1.828699,0.068002,9,13
1.071913,-1.177185,1.828699,0.068002,9,14
3.512895,1.218294,1.828699,0.068002,9,15
-0.237545,-0.678091,1.828699,0.068002,9,16
-0.287962,-0.585356,1.828699,0.068002,9,17
-1.348094,0.004003,1.828699,0.068002,9,18
1.532013,-0.508202,1.828699,0.068002,9,19
-2.906232,-2.220507,1.828699,0.068002,9,20
-0.372938,-0.932453,1.828699,0.068002,9,21
1.060509,0.123693,1.828699,0.068002,9,22
1.351115,0.811959,1.828699,0.068002,9,23
-4.132741,-2.166116,1.828699,0.068002,9,24
3.114454,0.922464,1.828699,0.068002,9,25
1.996302,0.724477,1.828699,0.068002,9,26
2.106412,0.427292,1.828699,0.068002,9,27
1.254066,-0.204774,1.828699,0.068002,9,28
4.077624,1.115168,1.828699,0.068002,9,29
-0.550087,0.322118,1.828699,0.068002,9,30
1.213413,0.245835,1.828699,0.068002,9,31
6.161,1.818242,1.828699,0.068002,9,32
3.630608,-0.363922,1.828699,0.068002,9,33
3.554577,-0.305062,1.828699,0.068002,9,34
1.813828,0.060865,1.828699,0.068002,9,35
-5.390058,-2.24559,1.828699,0.068002,9,36
-2.493949,-0.023188,1.828699,0.068002,9,37
7.277098,1.616724,1.828699,0.068002,9,38
0.769485,-0.580924,1.828699,0.068002,9,39
2.524966,0.463405,1.828699,0.068002,9,40
1.773937,-0.001891,1.828699,0.068002,9,41
-0.797118,-0.237054,1.828699,0.068002,9,42
-1.484019,-1.429157,1.828699,0.068002,9,43
0.536812,0.590445,1.828699,0.068002,9,44
1.37342,0.397134,1.828699,0.068002,9,45
-4.220841,-2.264993,1.828699,0.068002,9,46
0.184847,0.461939,1.828699,0.068002,9,47
1.042124,0.009595,1.828699,0.068002,9,48
-2.889249,-1.474947,1.828699,0.068002,9,49
1.489863,0.454377,1.828699,0.068002,9,50
2.311176,-0.268532,0.734042,-0.5279,10,1
2.697606,-0.373545,0.734042,-0.5279,10,2
1.765094,0.508503,0.734042,-0.5279,10,3
-0.066689,1.030133,0.734042,-0.5279,10,4
-0.893151,-0.505119,0.734042,-0.5279,10,5
0.441068,-0.466607,0.734042,-0.5279,10,6
-0.069963,-0.61451,0.734042,-0.5279,10,7
-2.518613,-2.569448,0.734042,-0.5279,10,8
1.040012,-0.501166,0.734042,-0.5279,10,9
2.966144,1.774093,0.734042,-0.5279,10,10
2.752281,-0.996527,0.734042,-0.5279,10,11
-0.230856,-0.291855,0.734042,-0.5279,10,12
1.958212,-0.426136,0.734042,-0.5279,10,13
0.055681,-1.18351,0.734042,-0.5279,10,14
2.314832,-0.281414,0.734042,-0.5279,10,15
1.79491,-0.4452,0.734042,-0.5279,10,16
-1.6222,-1.527853,0.734042,-0.5279,10,17
2.846783,-0.561146,0.734042,-0.5279,10,18
3.119295,-0.711452,0.734042,-0.5279,10,19
4.11269,2.361739,0.734042,-0.5279,10,20
1.359835,1.450492,0.734042,-0.5279,10,21
2.093434,1.437762,0.734042,-0.5279,10,22
2.165206,0.580279,0.734042,-0.5279,10,23
-0.555437,-2.037415,0.734042,-0.5279,10,24
2.15313,2.28175,0.734042,-0.5279,10,25
2.878679,1.574821,0.734042,-0.5279,10,26
1.441544,0.960165,0.734042,-0.5279,10,27
1.476342,0.295084,0.734042,-0.5279,10,28
1.453222,2.336389,0.734042,-0.5279,10,29
1.029162,-0.780519,0.734042,-0.5279,10,30
3.395158,1.319774,0.734042,-0.5279,10,31
2.114337,-0.587486,0.734042,-0.5279,10,32
1.65515,-1.245317,0.734042,-0.5279,10,33
2.92749,1.195891,0.734042,-0.5279,10,34
2.783703,0.662443,0.734042,-0.5279,10,35
0.809764,-2.350201,0.734042,-0.5279,10,36
-0.860516,-1.909104,0.734042,-0.5279,10,37
-1.049854,0.113056,0.734042,-0.5279,10,38
-0.300658,0.000702,0.734042,-0.5279,10,39
1.060724,-0.834787,0.734042,-0.5279,10,40
0.792778,-0.869636,0.734042,-0.5279,10,41
0.629914,-1.222689,0.734042,-0.5279,10,42
-0.614134,-0.341001,0.734042,-0.5279,10,43
0.287711,-0.474543,0.734042,-0.5279,10,44
1.275406,1.187237,0.734042,-0.5279,10,45
0.35987,-1.955571,0.734042,-0.5279,10,46
0.3003,1.447689,0.734042,-0.5279,10,47
1.631951,-0.251536,0.734042,-0.5279,10,48
-0.930432,-0.109076,0.734042,-0.5279,10,49
2.898589,1.49648,0.734042,-0.5279,10,50
0.576775,-0.210103,0.358367,-0.741257,11,1
0.6185,1.326448,0.358367,-0.741257,11,2
1.731774,0.197499,0.358367,-0.741257,11,3
-0.976612,0.356888,0.358367,-0.741257,11,4
1.22495,-0.306773,0.358367,-0.741257,11,5
-1.028251,-0.996285,0.358367,-0.741257,11,6
-0.352702,1.133319,0.358367,-0.741257,11,7
0.944144,-0.302585,0.358367,-0.741257,11,8
0.628986,0.990002,0.358367,-0.741257,11,9
0.819752,-1.825971,0.358367,-0.741257,11,10
-0.188289,0.70051,0.358367,-0.741257,11,11
-2.01758,0.315782,0.358367,-0.741257,11,12
1.175792,0.81545,0.358367,-0.741257,11,13
-2.158384,-0.676265,0.358367,-0.741257,11,14
1.663078,-0.327551,0.358367,-0.741257,11,15
0.589376,-0.113498,0.358367,-0.741257,11,16
-1.053646,0.403481,0.358367,-0.741257,11,17
-2.547991,-0.543894,0.358367,-0.741257,11,18
-1.679373,1.001854,0.358367,-0.741257,11,19
-2.416557,-2.051202,0.358367,-0.741257,11,20
-1.003356,-0.816923,0.358367,-0.741257,11,21
1.046836,1.813854,0.358367,-0.741257,11,22
-1.248767,-0.076277,0.358367,-0.741257,11,23
-0.780876,1.722432,0.358367,-0.741257,11,24
0.027855,1.322183,0.358367,-0.741257,11,25
-0.320766,-2.246758,0.358367,-0.741257,11,26
-2.40117,0.99869,0.358367,-0.741257,11,27
-2.821981,-0.691022,0.358367,-0.741257,11,28
-0.80488,-0.595839,0.358367,-0.741257,11,29
-1.962128,-0.888178,0.358367,-0.741257,11,30
-1.016408,-0.211827,0.358367,-0.741257,11,31
-1.169929,-1.363477,0.358367,-0.741257,11,32
0.457248,-1.398733,0.358367,-0.741257,11,33
2.01246,-0.234137,0.358367,-0.741257,11,34
0.226922,-1.711578,0.358367,-0.741257,11,35
-1.749272,-0.514127,0.358367,-0.741257,11,36
0.091737,0.245045,0.358367,-0.741257,11,37
1.836555,1.964091,0.358367,-0.741257,11,38
0.470326,-0.282618,0.358367,-0.741257,11,39
-0.456966,0.881266,0.358367,-0.741257,11,40
0.588729,-0.928492,0.358367,-0.741257,11,41
-1.29814,0.978053,0.358367,-0.741257,11,42
0.874281,1.247558,0.358367,-0.741257,11,43
